0	-2.4
0.02	-2
0.04	-2
0.06	-1.6
0.08	-1.6
0.1	-2.2
0.12	-1.6
0.14	-1.8
0.16	-2.2
0.18	-2
0.2	-2.2
0.22	-2.2
0.24	-1.8
0.26	-1.6
0.28	-2.2
0.3	-2.2
0.32	-1.4
0.34	-2
0.36	-1.6
0.38	-1.8
0.4	-1.8
0.42	-2.2
0.44	-1.6
0.46	-1.6
0.48	-2.2
0.5	-1.8
0.52	-2.6
0.54	-1.6
0.56	-1.8
0.58	-1.6
0.6	-1.2
0.62	-2.4
0.64	-1.6
0.66	-1.8
0.68	-1.6
0.7	-1.6
0.72	-2.2
0.74	-1.6
0.76	-1.6
0.78	-1.6
0.8	-1.2
0.82	-2.2
0.84	-1.2
0.86	-1.6
0.88	-1.4
0.9	-2.2
0.92	-1.2
0.94	-1.6
0.96	-1.6
0.98	-2
1	-1.4
1.02	-1.6
1.04	-1.6
1.06	-1.6
1.08	-1.8
1.1	-2
1.12	-1.4
1.14	-1.6
1.16	-1.4
1.18	-1.4
1.2	-1.2
1.22	-2
1.24	-1.6
1.26	-1.2
1.28	-1.2
1.3	-1.6
1.32	-1.6
1.34	-1.4
1.36	-1.6
1.38	-1.6
1.4	-2
1.42	-1.6
1.44	-1
1.46	-1.2
1.48	-1.6
1.5	-1.6
1.52	-1.2
1.54	-1.6
1.56	-1.4
1.58	-1.4
1.6	-1.2
1.62	-2.2
1.64	-1.4
1.66	-1.6
1.68	-1
1.7	-1.6
1.72	-1.2
1.74	-1.4
1.76	-1.6
1.78	-1.2
1.8	-1
1.82	-1.4
1.84	-1.4
1.86	-1.4
1.88	-1
1.9	-1
1.92	-0.8
1.94	-1.4
1.96	-1.4
1.98	-1.2
2	-0.8
2.02	-1
2.04	-1.2
2.06	-0.8
2.08	-0.8
2.1	-1.6
2.12	-1.2
2.14	-1.8
2.16	-1.4
2.18	-1.4
2.2	-1.4
2.22	-1.2
2.24	-1.4
2.26	-1.6
2.28	-1.2
2.3	-1.2
2.32	-1.2
2.34	-1.2
2.36	-0.8
2.38	-1
2.4	-1.2
2.42	-1.2
2.44	-1
2.46	-1.2
2.48	-1.2
2.5	-1.2
2.52	-0.6
2.54	-0.8
2.56	-1.2
2.58	-1
2.6	-1.4
2.62	-1.8
2.64	-1
2.66	-0.6
2.68	-1
2.7	-0.8
2.72	-0.8
2.74	-0.8
2.76	-0.8
2.78	-1
2.8	-0.6
2.82	-1
2.84	-0.8
2.86	-1.2
2.88	-0.8
2.9	-1
2.92	-1
2.94	-0.8
2.96	-0.8
2.98	-1.2
3	-1.4
3.02	-1.4
3.04	-0.8
3.06	-0.6
3.08	-0.6
3.1	-0.8
3.12	-0.8
3.14	-0.8
3.16	-0.8
3.18	-1
3.2	-0.8
3.22	-0.6
3.24	-1
3.26	-1
3.28	-0.6
3.3	-0.4
3.32	-0.8
3.34	-0.6
3.36	-0.8
3.38	-1
3.4	-1
3.42	-1.2
3.44	-0.8
3.46	-0.4
3.48	-0.4
3.5	-0.4
3.52	-0.4
3.54	-0.6
3.56	-1.2
3.58	-0.6
3.6	-0.6
3.62	-0.4
3.64	-0.6
3.66	-0.4
3.68	-1
3.7	0
3.72	-0.4
3.74	-0.6
3.76	-0.8
3.78	-0.8
3.8	-0.2
3.82	-0.4
3.84	-0.4
3.86	0
3.88	-0.6
3.9	-0.2
3.92	-0.2
3.94	-0.2
3.96	0
3.98	-0.8
4	-0.4
4.02	-0.4
4.04	-0.2
4.06	-1
4.08	0
4.1	0
4.12	-0.6
4.14	-0.2
4.16	-0.4
4.18	-0.6
4.2	0.4
4.22	-0.2
4.24	0
4.26	-0.2
4.28	0
4.3	-0.2
