ModelName,WJ312A
FileVersion,1
Acquisition Time,2017/05/22 15:34:18
Time/div(second),50E-03
Delay(second),+44.0E-03
Delta(second),1E-03
Acquisition Mode,Average,9
Trigger Address,294
CH1 Display,On
CH2 Display,On
CH1 Volt/div,5.00E-03
CH2 Volt/div,500E-03
CH1 Offset,0.00E+00
CH2 Offset,940E-03
CH1 Coupling,DC1M
CH2 Coupling,DC1M
CH1 Bandwidth,Full
CH2 Bandwidth,Full
Points,501
Ch1 V,Ch2 V
0.000E+00,2.006E-01,,
0.000E+00,2.318E-01,,
0.000E+00,2.006E-01,,
1.562E-04,2.162E-01,,
1.562E-04,2.475E-01,,
0.000E+00,2.162E-01,,
1.562E-04,2.475E-01,,
1.562E-04,2.006E-01,,
0.000E+00,1.537E-01,,
0.000E+00,1.693E-01,,
0.000E+00,1.381E-01,,
0.000E+00,1.381E-01,,
0.000E+00,1.381E-01,,
0.000E+00,1.225E-01,,
0.000E+00,9.125E-02,,
0.000E+00,1.225E-01,,
0.000E+00,1.537E-01,,
0.000E+00,1.225E-01,,
0.000E+00,6.000E-02,,
0.000E+00,9.125E-02,,
1.562E-04,1.068E-01,,
0.000E+00,1.693E-01,,
0.000E+00,2.162E-01,,
0.000E+00,2.162E-01,,
0.000E+00,2.006E-01,,
0.000E+00,2.006E-01,,
0.000E+00,2.318E-01,,
0.000E+00,2.943E-01,,
0.000E+00,1.850E-01,,
-1.562E-04,2.162E-01,,
-3.125E-04,1.693E-01,,
-4.687E-04,1.381E-01,,
-9.375E-04,1.381E-01,,
-1.562E-03,1.537E-01,,
-2.656E-03,1.537E-01,,
-4.218E-03,6.000E-02,,
-6.093E-03,1.068E-01,,
-8.906E-03,1.693E-01,,
-1.156E-02,1.693E-01,,
-1.125E-02,1.068E-01,,
-5.000E-03,1.537E-01,,
-1.406E-03,1.537E-01,,
-4.687E-04,1.850E-01,,
-3.125E-04,2.787E-01,,
-1.562E-04,2.162E-01,,
0.000E+00,2.006E-01,,
0.000E+00,2.631E-01,,
0.000E+00,1.850E-01,,
1.562E-04,1.693E-01,,
1.562E-04,2.162E-01,,
0.000E+00,2.006E-01,,
0.000E+00,2.006E-01,,
0.000E+00,1.068E-01,,
0.000E+00,1.068E-01,,
0.000E+00,6.000E-02,,
1.562E-04,9.125E-02,,
0.000E+00,1.537E-01,,
1.562E-04,1.225E-01,,
1.562E-04,1.068E-01,,
0.000E+00,1.381E-01,,
1.562E-04,1.850E-01,,
0.000E+00,1.850E-01,,
1.562E-04,1.225E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.850E-01,,
0.000E+00,1.850E-01,,
0.000E+00,1.693E-01,,
1.562E-04,2.162E-01,,
0.000E+00,2.006E-01,,
0.000E+00,2.318E-01,,
1.562E-04,2.162E-01,,
1.562E-04,2.006E-01,,
1.562E-04,2.318E-01,,
0.000E+00,1.693E-01,,
1.562E-04,1.850E-01,,
1.562E-04,1.693E-01,,
1.562E-04,1.850E-01,,
0.000E+00,2.006E-01,,
1.562E-04,1.381E-01,,
0.000E+00,6.000E-02,,
1.562E-04,4.437E-02,,
1.562E-04,7.562E-02,,
1.562E-04,6.000E-02,,
1.562E-04,1.381E-01,,
1.562E-04,1.381E-01,,
1.562E-04,1.225E-01,,
1.562E-04,1.537E-01,,
0.000E+00,1.850E-01,,
1.562E-04,1.381E-01,,
1.562E-04,2.006E-01,,
0.000E+00,2.318E-01,,
0.000E+00,2.162E-01,,
1.562E-04,1.693E-01,,
1.562E-04,9.125E-02,,
0.000E+00,1.225E-01,,
1.562E-04,1.537E-01,,
0.000E+00,1.381E-01,,
0.000E+00,1.537E-01,,
1.562E-04,7.562E-02,,
0.000E+00,9.125E-02,,
1.562E-04,1.381E-01,,
0.000E+00,9.125E-02,,
1.562E-04,1.068E-01,,
1.562E-04,1.693E-01,,
1.562E-04,2.006E-01,,
1.562E-04,2.318E-01,,
1.562E-04,2.475E-01,,
1.562E-04,2.631E-01,,
0.000E+00,2.006E-01,,
1.562E-04,1.693E-01,,
1.562E-04,1.693E-01,,
0.000E+00,2.006E-01,,
0.000E+00,1.693E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.381E-01,,
1.562E-04,1.225E-01,,
1.562E-04,1.068E-01,,
1.562E-04,9.125E-02,,
1.562E-04,1.068E-01,,
1.562E-04,2.875E-02,,
0.000E+00,9.125E-02,,
1.562E-04,1.225E-01,,
0.000E+00,1.225E-01,,
1.562E-04,1.693E-01,,
0.000E+00,1.225E-01,,
0.000E+00,1.693E-01,,
0.000E+00,2.162E-01,,
0.000E+00,2.006E-01,,
1.562E-04,2.318E-01,,
1.562E-04,1.693E-01,,
1.562E-04,1.693E-01,,
0.000E+00,2.006E-01,,
0.000E+00,2.475E-01,,
0.000E+00,2.162E-01,,
0.000E+00,2.318E-01,,
0.000E+00,1.537E-01,,
1.562E-04,2.006E-01,,
1.562E-04,1.225E-01,,
1.562E-04,4.437E-02,,
1.562E-04,2.875E-02,,
1.562E-04,9.125E-02,,
0.000E+00,1.850E-01,,
1.562E-04,1.068E-01,,
1.562E-04,1.068E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.850E-01,,
1.562E-04,1.693E-01,,
0.000E+00,1.693E-01,,
1.562E-04,2.318E-01,,
1.562E-04,1.537E-01,,
1.562E-04,2.006E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.850E-01,,
0.000E+00,1.225E-01,,
1.562E-04,1.693E-01,,
0.000E+00,9.125E-02,,
0.000E+00,1.537E-01,,
1.562E-04,1.850E-01,,
0.000E+00,1.381E-01,,
1.562E-04,1.225E-01,,
1.562E-04,9.125E-02,,
0.000E+00,2.875E-02,,
0.000E+00,1.068E-01,,
0.000E+00,1.068E-01,,
0.000E+00,1.537E-01,,
1.562E-04,2.475E-01,,
1.562E-04,2.318E-01,,
0.000E+00,2.475E-01,,
1.562E-04,2.318E-01,,
0.000E+00,1.537E-01,,
0.000E+00,2.631E-01,,
1.562E-04,2.318E-01,,
1.562E-04,1.381E-01,,
1.562E-04,1.537E-01,,
0.000E+00,1.068E-01,,
1.562E-04,1.381E-01,,
0.000E+00,1.693E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.068E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.850E-01,,
1.562E-04,2.006E-01,,
0.000E+00,1.537E-01,,
1.562E-04,1.381E-01,,
1.562E-04,1.381E-01,,
1.562E-04,1.068E-01,,
1.562E-04,1.693E-01,,
0.000E+00,1.068E-01,,
0.000E+00,1.381E-01,,
0.000E+00,1.850E-01,,
1.562E-04,2.475E-01,,
1.562E-04,2.943E-01,,
0.000E+00,1.850E-01,,
0.000E+00,1.850E-01,,
0.000E+00,2.475E-01,,
0.000E+00,2.475E-01,,
0.000E+00,1.850E-01,,
0.000E+00,1.068E-01,,
0.000E+00,1.225E-01,,
0.000E+00,1.693E-01,,
0.000E+00,1.225E-01,,
0.000E+00,7.562E-02,,
0.000E+00,1.068E-01,,
0.000E+00,1.068E-01,,
0.000E+00,1.381E-01,,
0.000E+00,1.850E-01,,
0.000E+00,1.693E-01,,
0.000E+00,1.693E-01,,
0.000E+00,2.318E-01,,
0.000E+00,2.631E-01,,
-1.562E-04,2.787E-01,,
-1.562E-04,2.162E-01,,
-3.125E-04,2.006E-01,,
-6.250E-04,1.850E-01,,
-1.093E-03,2.162E-01,,
-2.187E-03,2.318E-01,,
-3.593E-03,1.850E-01,,
-5.468E-03,1.068E-01,,
-8.125E-03,1.381E-01,,
-1.109E-02,6.000E-02,,
-1.109E-02,6.000E-02,,
-4.843E-03,9.125E-02,,
-1.250E-03,1.693E-01,,
-4.687E-04,1.381E-01,,
-1.562E-04,1.850E-01,,
0.000E+00,2.162E-01,,
0.000E+00,2.787E-01,,
0.000E+00,2.787E-01,,
0.000E+00,2.006E-01,,
0.000E+00,1.381E-01,,
0.000E+00,1.537E-01,,
0.000E+00,2.006E-01,,
0.000E+00,1.850E-01,,
0.000E+00,1.693E-01,,
1.562E-04,1.693E-01,,
0.000E+00,1.068E-01,,
1.562E-04,1.068E-01,,
1.562E-04,1.225E-01,,
1.562E-04,1.068E-01,,
1.562E-04,6.000E-02,,
1.562E-04,1.381E-01,,
1.562E-04,1.693E-01,,
1.562E-04,1.381E-01,,
1.562E-04,1.850E-01,,
1.562E-04,9.125E-02,,
1.562E-04,1.068E-01,,
1.562E-04,1.537E-01,,
1.562E-04,2.318E-01,,
0.000E+00,1.537E-01,,
1.562E-04,2.475E-01,,
1.562E-04,1.850E-01,,
0.000E+00,2.318E-01,,
1.562E-04,2.943E-01,,
0.000E+00,2.475E-01,,
1.562E-04,2.162E-01,,
0.000E+00,1.693E-01,,
0.000E+00,1.850E-01,,
0.000E+00,1.225E-01,,
1.562E-04,9.125E-02,,
1.562E-04,9.125E-02,,
0.000E+00,1.068E-01,,
1.562E-04,9.125E-02,,
1.562E-04,1.068E-01,,
1.562E-04,9.125E-02,,
1.562E-04,1.068E-01,,
1.562E-04,2.006E-01,,
1.562E-04,2.318E-01,,
1.562E-04,2.318E-01,,
1.562E-04,2.475E-01,,
1.562E-04,2.631E-01,,
1.562E-04,2.006E-01,,
1.562E-04,2.006E-01,,
1.562E-04,1.381E-01,,
0.000E+00,2.006E-01,,
1.562E-04,2.006E-01,,
1.562E-04,1.693E-01,,
0.000E+00,1.850E-01,,
1.562E-04,1.850E-01,,
0.000E+00,1.693E-01,,
0.000E+00,1.381E-01,,
1.562E-04,1.381E-01,,
0.000E+00,7.562E-02,,
1.562E-04,9.125E-02,,
0.000E+00,7.562E-02,,
0.000E+00,1.381E-01,,
0.000E+00,1.381E-01,,
1.562E-04,2.475E-01,,
0.000E+00,2.318E-01,,
0.000E+00,2.162E-01,,
1.562E-04,1.850E-01,,
1.562E-04,2.006E-01,,
0.000E+00,2.318E-01,,
1.562E-04,2.162E-01,,
1.562E-04,2.006E-01,,
1.562E-04,1.850E-01,,
1.562E-04,2.006E-01,,
1.562E-04,1.225E-01,,
1.562E-04,1.225E-01,,
1.562E-04,1.068E-01,,
1.562E-04,1.225E-01,,
1.562E-04,1.381E-01,,
0.000E+00,1.693E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.850E-01,,
1.562E-04,1.850E-01,,
1.562E-04,2.162E-01,,
0.000E+00,2.787E-01,,
0.000E+00,1.850E-01,,
0.000E+00,1.693E-01,,
0.000E+00,2.006E-01,,
0.000E+00,2.006E-01,,
1.562E-04,2.162E-01,,
1.562E-04,1.693E-01,,
1.562E-04,1.850E-01,,
0.000E+00,1.693E-01,,
0.000E+00,1.225E-01,,
0.000E+00,1.381E-01,,
1.562E-04,1.225E-01,,
0.000E+00,1.693E-01,,
0.000E+00,1.693E-01,,
0.000E+00,1.225E-01,,
1.562E-04,1.693E-01,,
1.562E-04,2.475E-01,,
0.000E+00,1.693E-01,,
1.562E-04,1.381E-01,,
1.562E-04,2.162E-01,,
0.000E+00,2.318E-01,,
1.562E-04,2.631E-01,,
1.562E-04,1.850E-01,,
1.562E-04,1.693E-01,,
1.562E-04,2.631E-01,,
1.562E-04,2.475E-01,,
1.562E-04,1.850E-01,,
1.562E-04,1.381E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.225E-01,,
0.000E+00,2.162E-01,,
1.562E-04,1.693E-01,,
1.562E-04,1.225E-01,,
0.000E+00,1.537E-01,,
1.562E-04,1.693E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.850E-01,,
0.000E+00,2.162E-01,,
1.562E-04,2.475E-01,,
0.000E+00,2.006E-01,,
1.562E-04,1.850E-01,,
1.562E-04,2.162E-01,,
1.562E-04,2.006E-01,,
0.000E+00,2.318E-01,,
0.000E+00,2.631E-01,,
1.562E-04,2.318E-01,,
1.562E-04,1.537E-01,,
1.562E-04,1.225E-01,,
1.562E-04,1.537E-01,,
1.562E-04,6.000E-02,,
1.562E-04,9.125E-02,,
1.562E-04,1.068E-01,,
0.000E+00,7.562E-02,,
1.562E-04,1.537E-01,,
1.562E-04,1.850E-01,,
1.562E-04,2.162E-01,,
1.562E-04,2.006E-01,,
0.000E+00,2.006E-01,,
1.562E-04,1.850E-01,,
1.562E-04,1.381E-01,,
1.562E-04,1.693E-01,,
0.000E+00,2.475E-01,,
0.000E+00,2.787E-01,,
0.000E+00,1.850E-01,,
0.000E+00,1.693E-01,,
0.000E+00,1.381E-01,,
0.000E+00,1.381E-01,,
0.000E+00,1.225E-01,,
0.000E+00,1.225E-01,,
0.000E+00,1.225E-01,,
0.000E+00,1.068E-01,,
0.000E+00,1.381E-01,,
0.000E+00,2.006E-01,,
0.000E+00,2.318E-01,,
-1.562E-04,2.162E-01,,
-1.562E-04,2.631E-01,,
-1.562E-04,2.943E-01,,
-4.687E-04,2.787E-01,,
-7.812E-04,2.475E-01,,
-1.250E-03,2.787E-01,,
-2.187E-03,2.475E-01,,
-3.750E-03,2.162E-01,,
-5.312E-03,2.475E-01,,
-7.968E-03,2.162E-01,,
-1.109E-02,1.537E-01,,
-1.156E-02,1.693E-01,,
-5.937E-03,1.537E-01,,
-1.406E-03,1.693E-01,,
-4.687E-04,1.693E-01,,
-1.562E-04,1.693E-01,,
-1.562E-04,9.125E-02,,
0.000E+00,1.381E-01,,
0.000E+00,9.125E-02,,
0.000E+00,1.693E-01,,
0.000E+00,1.537E-01,,
0.000E+00,2.475E-01,,
0.000E+00,2.318E-01,,
0.000E+00,2.631E-01,,
0.000E+00,2.631E-01,,
0.000E+00,1.537E-01,,
0.000E+00,1.693E-01,,
0.000E+00,1.850E-01,,
0.000E+00,1.381E-01,,
0.000E+00,2.006E-01,,
0.000E+00,1.225E-01,,
0.000E+00,9.125E-02,,
0.000E+00,1.537E-01,,
1.562E-04,1.693E-01,,
1.562E-04,2.318E-01,,
1.562E-04,2.006E-01,,
1.562E-04,1.850E-01,,
0.000E+00,2.162E-01,,
1.562E-04,2.475E-01,,
1.562E-04,2.475E-01,,
